ObjectId,Country,ISO2,ISO3,Indicator,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Unit,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022
835,Lithuania,LT,LTU,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Percent of GDP,,,,,,0.105037673951795,0.0913028144177188,0.104219359258088,0.108811464333119,0.10371191622255,0.100819828408008,0.13491703841053,0.128494758938758,0.117204531537048,0.148885939376364,0.17039013480108,0.13356558057553,0.114611705407331,0.128768593248781,0.124560909535746,0.143170431937278,0.110244562212811,0.114768794809385,0.100620018104001,0.129732152542269,0.114430051447166,0.108325463905054,
836,Lithuania,LT,LTU,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Domestic Currency,,,,,,0,0,0,0,1599000,2858000,3325000,7259000,6708000,3056000,918000,149000,95000,275000,2480000,2583000,88000,88000,62000,78000,78000,78000,
837,Lithuania,LT,LTU,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Percent of GDP,,,,,,0,0,0,0,0.00877621475655472,0.0136224976167779,0.0138234670502592,0.0250212848097121,0.020538885486834,0.0113618196757271,0.00327460681532002,0.000475776889377084,0.000284344302039497,0.000784826310802635,0.00677942008621892,0.00691645892298176,0.000226279831010108,0.000208154450602347,0.00013621942752687,0.000159640113876615,0.000157553159041834,0.00014083718679525,
838,Lithuania,LT,LTU,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Domestic Currency,,,,,,0,0,0,0,9659000,8776000,8754000,9023000,8968000,7373000,10903000,-36692000,9001000,22393000,28686000,16826000,7840000,55945000,48296000,54771000,67729000,75995000,
839,Lithuania,LT,LTU,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Percent of GDP,,,,,,0,0,0,0,0.0530140452367492,0.0418303145853194,0.0363941746039005,0.0311016741752352,0.0274586650336803,0.0274118771168639,0.0388921983741113,-0.117162453859221,0.0269408743437633,0.0639076930101942,0.0784171147553531,0.0450547184816458,0.0201594758536278,0.132331826578958,0.106110539868351,0.112098059963283,0.136806639855697,0.137216948852628,
840,Lithuania,LT,LTU,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Domestic Currency,,,,,,0,0,0,0,25305000,38961000,53875000,84506000,99053000,100486000,114232000,80129000,77471000,75756000,117103000,136942000,146189000,84351000,100080000,111445000,117008000,135240000,
841,Lithuania,LT,LTU,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Percent of GDP,,,,,,0,0,0,0,0.138888126588253,0.185705433746425,0.223981740551193,0.291286498709124,0.303285364360074,0.37359417929814,0.407478089027927,0.255862593079841,0.231878288666335,0.216201098186052,0.320117109014715,0.366687463349194,0.375904797903826,0.199523137076802,0.219884521078858,0.22809092937153,0.236345897861115,0.244190014643456,
842,Lithuania,LT,LTU,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Domestic Currency,,,,,,0,0,0,0,15556000,40941000,68663000,107591000,105157000,153447000,190002000,138124000,140690000,21959000,5096000,4751000,1797000,2736000,4261000,4891000,6614000,6669000,
843,Lithuania,LT,LTU,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Percent of GDP,,,,,,0,0,0,0,0.0853801105396906,0.195142993326978,0.285461870096827,0.370858941171199,0.321974892835273,0.570496447572415,0.67775800013555,0.441048369586042,0.421098945830914,0.0626690943960548,0.0139306148223273,0.01272167880104,0.00462073700369505,0.0064717111005457,0.0093617900111612,0.0100102538073144,0.0133596999218294,0.0120415794709939,
844,Luxembourg,LU,LUX,Expenditure on biodiversity & landscape protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENB_G14,Expenditure on Biodiversity & Landscape Protection,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Protection of Biodiversity and Landscape [2014 Manual]",Domestic Currency,11924000,17017000,16772000,20777000,17323000,18047000,18652000,19548000,20886000,21129000,24395000,24381000,27484000,40036000,38481000,38317000,39636000,42118000,52384000,53896000,50949000,53596000,55142000,57716000,66900000,70069000,73163000,
845,Luxembourg,LU,LUX,Expenditure on biodiversity & landscape protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENB_G14,Expenditure on Biodiversity & Landscape Protection,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Protection of Biodiversity and Landscape [2014 Manual]",Percent of GDP,0.0793928923833943,0.108379370506091,0.102759240083539,0.120030390182882,0.0876346292754632,0.078513007917863,0.078107529763525,0.0781576106513134,0.0796348828696925,0.0749537060029657,0.0805618025765246,0.0713416239941478,0.0730145742233368,0.100065984163801,0.0985411273037359,0.0903645286738816,0.089424547755813,0.0905253384114757,0.106700343215635,0.104063809944914,0.0941018499364639,0.0953528050227636,0.0947965232220709,0.095616130624795,0.106691587950389,0.109105715869526,0.0997947172076084,
846,Luxembourg,LU,LUX,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Domestic Currency,147747000,166369000,154571000,167237000,174718000,173912000,208462000,198733000,213644000,207129000,242259000,237365000,266418000,296338000,342169000,336803000,340513000,360779000,388515000,404374000,422452000,399719000,474873000,531338000,554772000,668276000,667508000,
847,Luxembourg,LU,LUX,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Percent of GDP,0.983735463851841,1.05958556101121,0.947030676064431,0.966141520095038,0.883873876219499,0.756599669363961,0.872960104523051,0.79458238375115,0.814589433870181,0.73477619246951,0.800033684377384,0.694557425018288,0.70777167935646,0.740667239862433,0.876217327730361,0.794296117935886,0.768246569532121,0.775431907183479,0.791361557811975,0.780775921824708,0.780260941517184,0.711141276791067,0.816370631678838,0.880249560155196,0.884745973548779,1.04058472903029,0.910484426469886,
848,Luxembourg,LU,LUX,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Domestic Currency,4223000,6761000,7077000,6766000,7651000,8448000,9276000,9405000,9973000,10472000,13447000,10780000,10806000,10458000,11154000,14839000,12955000,13230000,15441000,15399000,16265000,18004000,21000000,20588000,30751000,35691000,36819000,
849,Luxembourg,LU,LUX,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Percent of GDP,0.0281177611988489,0.0430600531228583,0.0433595958783212,0.0390877229618029,0.0387053367538284,0.0367528060558601,0.0388443837704513,0.0376034544800288,0.0380254087359688,0.037148715474611,0.0444072375177916,0.0315435259692758,0.0287074475715827,0.0261387267055907,0.0285628682712474,0.034995413027944,0.0292283534205408,0.0284355911292992,0.0314515882634511,0.0297327929594353,0.0300411507432253,0.0320309706252302,0.0361018277839667,0.0341074380986776,0.0490414502400959,0.0555751060397501,0.050221309854256,
850,Luxembourg,LU,LUX,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Domestic Currency,0,124000,124000,260000,297000,299000,356000,446000,424000,401000,439000,457000,454000,464000,867000,909000,972000,983000,1101000,1196000,1311000,736000,744000,765000,1067000,1136000,1177000,
851,Luxembourg,LU,LUX,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Percent of GDP,0,0.000789742136848755,0.000759727269875911,0.0015020407877725,0.00150248137706013,0.00130079178630471,0.00149079351253565,0.0017832153852305,0.00161664226451928,0.0014225205218983,0.00144974918348409,0.00133723482077542,0.00120610597792879,0.00115972166679997,0.00222019067519916,0.00214373141332981,0.00219297256076925,0.00211278806349971,0.00224261373473607,0.00230926815893789,0.002421392476137,0.00130941981671681,0.00127903618434625,0.00126734943391725,0.00170164311424612,0.00176888628677135,0.001605434196976,
852,Luxembourg,LU,LUX,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Domestic Currency,14011000,13307000,17404000,22740000,23901000,14810000,30315000,15646000,17648000,17212000,20387000,20096000,24137000,25254000,53523000,61577000,43005000,46126000,66362000,69284000,80718000,26323000,64882000,77852000,87998000,154821000,128321000,
853,Luxembourg,LU,LUX,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Percent of GDP,0.09328864602346,0.0847507952826321,0.106631398426777,0.131370798130564,0.120911809404425,0.064430522926999,0.126947767787972,0.0625564751509336,0.0672889214250854,0.0610584120272159,0.0673258236986107,0.0588032187271397,0.0641228634124829,0.0631198512357034,0.13706028317034,0.145219526115082,0.0970254989463805,0.0991398394882883,0.135171964272984,0.13377536381593,0.149084636070806,0.0468313285807562,0.111540894775206,0.128974755724609,0.140338510559916,0.241074598419214,0.175030519617806,
854,Luxembourg,LU,LUX,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Domestic Currency,67531000,79689000,61155000,64403000,64267000,66795000,71563000,76229000,75654000,80244000,82992000,83083000,84157000,87766000,94091000,95730000,98538000,101979000,88560000,87983000,93797000,102373000,95985000,101442000,107712000,123566000,142602000,
855,Luxembourg,LU,LUX,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Percent of GDP,0.449637824181734,0.507530331801132,0.374686461203721,0.372061280211202,0.325117746328361,0.290589924301749,0.299678809375249,0.304781895965775,0.288456259150805,0.28466019141947,0.274071945867224,0.243110460863204,0.223573261639985,0.219362353035272,0.240945744890617,0.22576392541041,0.222315977564898,0.219186178970129,0.180386805039261,0.169879883300863,0.173241304412069,0.182132112631453,0.165011139992573,0.168055504935208,0.171778240976268,0.192406868759849,0.194509878808132,
856,Luxembourg,LU,LUX,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Domestic Currency,50057000,49471000,52040000,52292000,61278000,65514000,78299000,77458000,89058000,77671000,100598000,98569000,119380000,132360000,144052000,125430000,145407000,156343000,164667000,176616000,179413000,198686000,237120000,272976000,260344000,282993000,285426000,
857,Luxembourg,LU,LUX,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Percent of GDP,0.333291681821165,0.315075268161651,0.318840380035019,0.302095064900768,0.309996814220507,0.285016966849387,0.327886632691092,0.309695733877094,0.33956350658858,0.275532647023349,0.332213823143809,0.288424286759327,0.317147426531144,0.330820603055267,0.368884552645663,0.29580663495485,0.328059219283719,0.336032171120788,0.335408243285908,0.341014803644628,0.331372454859777,0.353482861011135,0.407641209720675,0.452230038003916,0.415194540707864,0.440653553655179,0.389322566785108,
858,"Madagascar, Rep. of",MG,MDG,Expenditure on biodiversity & landscape protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENB_G14,Expenditure on Biodiversity & Landscape Protection,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Protection of Biodiversity and Landscape [2014 Manual]",Domestic Currency,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
859,"Madagascar, Rep. of",MG,MDG,Expenditure on biodiversity & landscape protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENB_G14,Expenditure on Biodiversity & Landscape Protection,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Protection of Biodiversity and Landscape [2014 Manual]",Percent of GDP,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
860,"Madagascar, Rep. of",MG,MDG,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Domestic Currency,,,,,,,0,33740000000,,,,,,,,,,,,,,,,,,,,
861,"Madagascar, Rep. of",MG,MDG,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Percent of GDP,,,,,,,0,0.461400581135472,,,,,,,,,,,,,,,,,,,,
862,"Madagascar, Rep. of",MG,MDG,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Domestic Currency,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
863,"Madagascar, Rep. of",MG,MDG,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Percent of GDP,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
864,"Madagascar, Rep. of",MG,MDG,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Domestic Currency,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
865,"Madagascar, Rep. of",MG,MDG,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Percent of GDP,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
866,"Madagascar, Rep. of",MG,MDG,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Domestic Currency,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
867,"Madagascar, Rep. of",MG,MDG,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Percent of GDP,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
868,"Madagascar, Rep. of",MG,MDG,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Domestic Currency,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
869,"Madagascar, Rep. of",MG,MDG,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Percent of GDP,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
870,"Madagascar, Rep. of",MG,MDG,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Domestic Currency,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
871,"Madagascar, Rep. of",MG,MDG,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Percent of GDP,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
872,Malaysia,MY,MYS,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,,,1858650000,1494694532.22,1438000000,
873,Malaysia,MY,MYS,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405. Accessed on 2023-06-17; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,0.12286661669106,0.105408641200282,0.0930520288966022,
